InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,month,year
547195,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2011-03-21 12:42:00,5.45,17204.0,United Kingdom,16.35,3,2011
545999,22629,SPACEBOY LUNCH BOX ,12,2011-03-08 14:44:00,1.95,13089.0,United Kingdom,23.4,3,2011
557611,37342,POLKADOT COFFEE CUP & SAUCER PINK,24,2011-06-21 12:35:00,0.79,17695.0,United Kingdom,18.96,6,2011
569491,23367,SET 12 COLOUR PENCILS SPACEBOY ,1,2011-10-04 13:25:00,0.65,14056.0,United Kingdom,0.65,10,2011
556201,23172,REGENCY TEA PLATE PINK,12,2011-06-09 13:01:00,1.65,12347.0,Iceland,19.799999999999997,6,2011
560449,22962,JAM JAR WITH PINK LID,12,2011-07-19 09:31:00,0.85,14732.0,United Kingdom,10.2,7,2011
570721,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,2011-10-12 10:51:00,1.45,13842.0,United Kingdom,17.4,10,2011
564735,22032,BOTANICAL LILY GREETING CARD,12,2011-08-28 13:35:00,0.42,15856.0,United Kingdom,5.04,8,2011
562031,48194,DOORMAT HEARTS,1,2011-08-01 17:37:00,7.95,16984.0,United Kingdom,7.95,8,2011
540469,22384,LUNCH BAG PINK POLKADOT,6,2011-01-07 14:04:00,1.65,12484.0,Spain,9.899999999999999,1,2011
572183,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-10-21 10:50:00,1.65,16153.0,United Kingdom,16.5,10,2011
571433,23545,WRAP RED VINTAGE DOILY,25,2011-10-17 13:19:00,0.42,13015.0,United Kingdom,10.5,10,2011
572867,21558,SKULL LUNCH BOX WITH CUTLERY ,1,2011-10-26 13:19:00,2.55,14598.0,United Kingdom,2.55,10,2011
562046,23157,SET OF 6 NATIVITY MAGNETS ,12,2011-08-02 10:34:00,2.08,12378.0,Switzerland,24.96,8,2011
540014,22426,ENAMEL WASH BOWL CREAM,1,2011-01-04 11:34:00,3.75,14606.0,United Kingdom,3.75,1,2011
568159,22626,BLACK KITCHEN SCALES,2,2011-09-25 12:22:00,8.5,17719.0,United Kingdom,17.0,9,2011
553178,21811,HANGING HEART WITH BELL,1,2011-05-15 11:29:00,1.25,17302.0,United Kingdom,1.25,5,2011
563565,22493,PAINT YOUR OWN CANVAS SET,3,2011-08-17 14:22:00,1.65,17338.0,United Kingdom,4.949999999999999,8,2011
560444,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,1,2011-07-18 17:15:00,4.25,13764.0,United Kingdom,4.25,7,2011
546365,22027,TEA PARTY BIRTHDAY CARD,12,2011-03-11 11:35:00,0.42,12520.0,Germany,5.04,3,2011
554950,21937,STRAWBERRY   PICNIC BAG,5,2011-05-27 14:48:00,2.95,14227.0,United Kingdom,14.75,5,2011
570388,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,2,2011-10-10 12:37:00,6.25,14911.0,EIRE,12.5,10,2011
543604,22366,DOORMAT AIRMAIL ,2,2011-02-10 13:54:00,7.95,16558.0,United Kingdom,15.9,2,2011
553012,22424,ENAMEL BREAD BIN CREAM,8,2011-05-12 18:13:00,10.95,17671.0,United Kingdom,87.6,5,2011
546662,21756,BATH BUILDING BLOCK WORD,3,2011-03-15 14:36:00,5.95,16782.0,United Kingdom,17.85,3,2011
537136,84952B,BLACK LOVE BIRD T-LIGHT HOLDER,2,2010-12-05 12:42:00,3.75,12748.0,United Kingdom,7.5,12,2010
571734,22224,WHITE LOVEBIRD LANTERN,6,2011-10-19 09:59:00,2.95,17148.0,United Kingdom,17.700000000000003,10,2011
568915,23294,SET OF 6 SNACK LOAF BAKING CASES,16,2011-09-29 13:56:00,0.83,14948.0,United Kingdom,13.28,9,2011
543812,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2011-02-13 14:40:00,5.45,17472.0,United Kingdom,5.45,2,2011
558105,21987,PACK OF 6 SKULL PAPER CUPS,2,2011-06-26 14:54:00,0.65,15644.0,United Kingdom,1.3,6,2011
572317,22625,RED KITCHEN SCALES,1,2011-10-23 16:13:00,8.5,14629.0,United Kingdom,8.5,10,2011
579472,21620,SET OF 4 ROSE BOTANICAL CANDLES,1,2011-11-29 15:09:00,1.25,13521.0,United Kingdom,1.25,11,2011
549982,22384,LUNCH BAG PINK POLKADOT,10,2011-04-13 15:52:00,1.65,17091.0,United Kingdom,16.5,4,2011
560504,22662,LUNCH BAG DOLLY GIRL DESIGN,20,2011-07-19 11:47:00,1.65,13081.0,United Kingdom,33.0,7,2011
575491,22671,FRENCH LAUNDRY SIGN BLUE METAL,2,2011-11-09 17:47:00,1.65,15531.0,United Kingdom,3.3,11,2011
541970,22491,PACK OF 12 COLOURED PENCILS,144,2011-01-24 13:48:00,0.72,15179.0,United Kingdom,103.67999999999999,1,2011
566399,82600,NO SINGING METAL SIGN,12,2011-09-12 13:11:00,2.1,16141.0,United Kingdom,25.200000000000003,9,2011
542412,22625,RED KITCHEN SCALES,1,2011-01-27 16:49:00,8.5,16725.0,United Kingdom,8.5,1,2011
572065,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2011-10-20 13:06:00,2.95,12556.0,Spain,2.95,10,2011
551992,82484,WOOD BLACK BOARD ANT WHITE FINISH,24,2011-05-05 15:31:00,6.75,12747.0,United Kingdom,162.0,5,2011
565326,84596G,SMALL CHOCOLATES PINK BOWL,1,2011-09-02 13:41:00,0.42,16706.0,United Kingdom,0.42,9,2011
569635,23080,RED METAL BOX TOP SECRET,1,2011-10-05 12:13:00,8.25,12748.0,United Kingdom,8.25,10,2011
549431,22983,CARD BILLBOARD FONT,36,2011-04-08 12:17:00,0.42,15874.0,United Kingdom,15.12,4,2011
558262,22192,BLUE DINER WALL CLOCK,12,2011-06-28 08:45:00,7.65,14646.0,Netherlands,91.80000000000001,6,2011
577094,22629,SPACEBOY LUNCH BOX ,2,2011-11-17 16:39:00,1.95,15435.0,United Kingdom,3.9,11,2011
580298,84805A,CREAM CLIMBING HYDRANGA ART FLOWER,12,2011-12-02 13:54:00,1.25,17086.0,United Kingdom,15.0,12,2011
573300,23108,SET OF 10 LED DOLLY LIGHTS,2,2011-10-28 16:10:00,6.25,16049.0,United Kingdom,12.5,10,2011
550765,22766,PHOTO FRAME CORNICE,8,2011-04-20 12:28:00,2.95,16103.0,United Kingdom,23.6,4,2011
561360,23245,SET OF 3 REGENCY CAKE TINS,4,2011-07-26 15:37:00,4.95,16133.0,United Kingdom,19.8,7,2011
543801,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,8,2011-02-13 11:52:00,0.85,17811.0,United Kingdom,6.8,2,2011
563557,23028,DRAWER KNOB CRACKLE GLAZE BLUE,24,2011-08-17 13:33:00,1.65,15786.0,United Kingdom,39.599999999999994,8,2011
563771,23240,SET OF 4 KNICK KNACK TINS DOILY ,1,2011-08-19 11:17:00,4.15,17841.0,United Kingdom,4.15,8,2011
548708,22371,AIRLINE BAG VINTAGE TOKYO 78,3,2011-04-03 12:41:00,4.25,13269.0,United Kingdom,12.75,4,2011
571241,22633,HAND WARMER UNION JACK,1,2011-10-14 14:58:00,2.1,14592.0,United Kingdom,2.1,10,2011
554147,21749,LARGE RED RETROSPOT WINDMILL,6,2011-05-23 10:48:00,2.1,12423.0,Belgium,12.600000000000001,5,2011
555109,22061,LARGE CAKE STAND  HANGING STRAWBERY,2,2011-05-31 14:19:00,9.95,16023.0,United Kingdom,19.9,5,2011
559063,23125,6PC WOOD PLATE SET DISPOSABLE,3,2011-07-06 10:10:00,1.25,17220.0,United Kingdom,3.75,7,2011
552881,23093,SMALL PARISIENNE HEART PHOTO FRAME ,6,2011-05-12 10:03:00,2.49,18245.0,United Kingdom,14.940000000000001,5,2011
543040,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,2011-02-02 17:06:00,2.55,17337.0,United Kingdom,2.55,2,2011
564061,85049A,TRADITIONAL CHRISTMAS RIBBONS,8,2011-08-22 14:38:00,1.25,14505.0,United Kingdom,10.0,8,2011
538203,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2010-12-10 11:21:00,0.55,13767.0,United Kingdom,13.200000000000001,12,2010
573144,22195,LARGE HEART MEASURING SPOONS,1,2011-10-27 17:57:00,1.65,18035.0,United Kingdom,1.65,10,2011
546236,35913B,WHITE/PINK CHICK EASTER DECORATION,12,2011-03-10 12:48:00,0.85,12370.0,Cyprus,10.2,3,2011
567477,22853,CAT BOWL VINTAGE CREAM,1,2011-09-20 13:20:00,3.25,16327.0,United Kingdom,3.25,9,2011
548860,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2011-04-04 13:38:00,2.95,13263.0,United Kingdom,2.95,4,2011
549789,22977,DOLLY GIRL CHILDRENS EGG CUP,12,2011-04-12 12:00:00,1.25,17160.0,United Kingdom,15.0,4,2011
569252,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-10-03 10:38:00,2.95,14333.0,United Kingdom,17.700000000000003,10,2011
562960,C2,CARRIAGE,1,2011-08-11 10:22:00,50.0,14911.0,EIRE,50.0,8,2011
577785,21678,PAISLEY PATTERN  STICKERS,6,2011-11-21 16:25:00,0.85,16369.0,United Kingdom,5.1,11,2011
573999,37448,CERAMIC CAKE DESIGN SPOTTED MUG,48,2011-11-02 11:43:00,1.25,12779.0,Poland,60.0,11,2011
542608,21870,I CAN ONLY PLEASE ONE PERSON MUG,2,2011-01-30 13:51:00,1.25,16770.0,United Kingdom,2.5,1,2011
567126,84692,BOX OF 24 COCKTAIL PARASOLS,2,2011-09-16 13:53:00,0.42,17238.0,United Kingdom,0.84,9,2011
580916,84661B,BLACK SQUARE TABLE CLOCK,1,2011-12-06 13:45:00,0.79,13685.0,United Kingdom,0.79,12,2011
575072,47591D,PINK FAIRY CAKE CHILDRENS APRON,8,2011-11-08 13:10:00,1.95,14560.0,United Kingdom,15.6,11,2011
558892,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-07-04 15:46:00,4.95,17581.0,United Kingdom,14.850000000000001,7,2011
577633,21731,RED TOADSTOOL LED NIGHT LIGHT,12,2011-11-21 10:35:00,1.65,14194.0,United Kingdom,19.799999999999997,11,2011
547221,22962,JAM JAR WITH PINK LID,12,2011-03-21 15:06:00,0.85,13262.0,United Kingdom,10.2,3,2011
541791,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,4,2011-01-21 13:07:00,1.25,16928.0,United Kingdom,5.0,1,2011
565670,21498,RED RETROSPOT WRAP ,50,2011-09-06 09:23:00,0.42,14944.0,United Kingdom,21.0,9,2011
565431,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,2011-09-04 13:15:00,2.08,14965.0,United Kingdom,8.32,9,2011
558368,23290,SPACEBOY CHILDRENS BOWL,8,2011-06-28 15:36:00,1.25,14329.0,United Kingdom,10.0,6,2011
559703,22918,HERB MARKER PARSLEY,200,2011-07-12 09:11:00,0.55,16989.0,United Kingdom,110.00000000000001,7,2011
580501,23321,SMALL WHITE HEART OF WICKER,2,2011-12-04 13:00:00,1.65,14546.0,United Kingdom,3.3,12,2011
546159,22188,BLACK HEART CARD HOLDER,4,2011-03-10 09:41:00,3.95,16471.0,United Kingdom,15.8,3,2011
581057,23415,HOME SWEET HOME HOOK,12,2011-12-07 11:03:00,0.39,16817.0,United Kingdom,4.68,12,2011
569720,23369,SET 36 COLOUR PENCILS LOVE LONDON,1,2011-10-06 09:11:00,1.25,14646.0,Netherlands,1.25,10,2011
550196,23178,JAM CLOCK MAGNET,1,2011-04-15 10:09:00,2.89,14796.0,United Kingdom,2.89,4,2011
542236,22082,RIBBON REEL STRIPES DESIGN ,2,2011-01-26 14:19:00,1.65,17027.0,United Kingdom,3.3,1,2011
573029,22940,FELTCRAFT CHRISTMAS FAIRY,3,2011-10-27 13:33:00,4.25,14971.0,United Kingdom,12.75,10,2011
561037,23285,PINK VINTAGE SPOT BEAKER,8,2011-07-24 11:55:00,0.85,12472.0,Germany,6.8,7,2011
578033,22232,JIGSAW TOADSTOOLS 3 PIECE,16,2011-11-22 13:42:00,0.59,12656.0,France,9.44,11,2011
550768,22673,FRENCH GARDEN SIGN BLUE METAL,1,2011-04-20 12:44:00,1.25,15039.0,United Kingdom,1.25,4,2011
574959,23371,SET 36 COLOUR PENCILS SPACEBOY ,1,2011-11-08 10:09:00,1.25,17886.0,United Kingdom,1.25,11,2011
569695,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,12,2011-10-05 15:35:00,1.25,16843.0,United Kingdom,15.0,10,2011
560041,84987,SET OF 36 TEATIME PAPER DOILIES,12,2011-07-14 14:46:00,1.45,14156.0,EIRE,17.4,7,2011
555558,23165,LARGE CERAMIC TOP STORAGE JAR,6,2011-06-05 14:06:00,1.65,14159.0,United Kingdom,9.899999999999999,6,2011
579545,20728,LUNCH BAG CARS BLUE,10,2011-11-30 10:18:00,1.65,13098.0,United Kingdom,16.5,11,2011
575736,21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,12,2011-11-11 08:47:00,1.65,12697.0,Sweden,19.799999999999997,11,2011
543748,71053,WHITE METAL LANTERN,4,2011-02-11 13:54:00,3.75,12913.0,United Kingdom,15.0,2,2011
565451,22961,JAM MAKING SET PRINTED,12,2011-09-04 15:37:00,1.45,15365.0,United Kingdom,17.4,9,2011
564141,22356,CHARLOTTE BAG PINK POLKADOT,1,2011-08-23 11:47:00,0.85,17841.0,United Kingdom,0.85,8,2011
566025,21165,BEWARE OF THE CAT METAL SIGN ,2,2011-09-08 12:55:00,1.69,17634.0,United Kingdom,3.38,9,2011
561897,22133,PINK LOVE HEART SHAPE CUP,1,2011-07-31 15:24:00,0.85,17841.0,United Kingdom,0.85,7,2011
546738,20974,12 PENCILS SMALL TUBE SKULL,72,2011-03-16 11:57:00,0.65,16422.0,United Kingdom,46.800000000000004,3,2011
549317,22088,PAPER BUNTING COLOURED LACE,6,2011-04-08 09:58:00,2.95,15109.0,United Kingdom,17.700000000000003,4,2011
548529,22963,JAM JAR WITH GREEN LID,12,2011-03-31 16:56:00,0.85,18223.0,United Kingdom,10.2,3,2011
537852,22493,PAINT YOUR OWN CANVAS SET,13,2010-12-08 15:56:00,1.65,17340.0,United Kingdom,21.45,12,2010
549125,20666,ECONOMY HOLIDAY PURSE,1,2011-04-06 14:13:00,2.95,14964.0,United Kingdom,2.95,4,2011
573899,22585,PACK OF 6 BIRDY GIFT TAGS,12,2011-11-01 14:41:00,1.25,15847.0,United Kingdom,15.0,11,2011
570232,22273,FELTCRAFT DOLL MOLLY,2,2011-10-09 13:58:00,2.95,14040.0,United Kingdom,5.9,10,2011
549129,22418,10 COLOUR SPACEBOY PEN,12,2011-04-06 14:53:00,0.85,17042.0,United Kingdom,10.2,4,2011
545413,21499,BLUE POLKADOT WRAP,200,2011-03-02 12:24:00,0.34,15061.0,United Kingdom,68.0,3,2011
573873,23320,GIANT 50'S CHRISTMAS CRACKER,3,2011-11-01 12:39:00,2.89,17346.0,United Kingdom,8.67,11,2011
568325,20751,FUNKY WASHING UP GLOVES ASSORTED,2,2011-09-26 13:57:00,2.1,14667.0,United Kingdom,4.2,9,2011
549719,72807B,SET/3 OCEAN SCENT CANDLE JEWEL BOX,4,2011-04-11 15:04:00,4.25,14326.0,United Kingdom,17.0,4,2011
573927,23126,FELTCRAFT GIRL AMELIE KIT,4,2011-11-02 09:59:00,4.95,13890.0,United Kingdom,19.8,11,2011
571502,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2011-10-17 15:18:00,4.95,14422.0,United Kingdom,14.850000000000001,10,2011
550512,21358,TOAST ITS - HAPPY BIRTHDAY,1,2011-04-18 16:31:00,1.25,18069.0,United Kingdom,1.25,4,2011
562270,15056N,EDWARDIAN PARASOL NATURAL,60,2011-08-03 16:42:00,4.95,12917.0,United Kingdom,297.0,8,2011
551599,22429,ENAMEL MEASURING JUG CREAM,4,2011-05-03 11:34:00,4.25,15696.0,United Kingdom,17.0,5,2011
541370,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,4,2011-01-17 14:51:00,4.95,18179.0,United Kingdom,19.8,1,2011
542431,22502,PICNIC BASKET WICKER SMALL,4,2011-01-28 10:28:00,5.95,12853.0,United Kingdom,23.8,1,2011
572552,22557,PLASTERS IN TIN VINTAGE PAISLEY ,2,2011-10-24 17:07:00,3.29,14096.0,United Kingdom,6.58,10,2011
539294,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,1,2010-12-16 16:45:00,4.25,15532.0,United Kingdom,4.25,12,2010
574097,23474,WOODLAND SMALL BLUE FELT HEART,12,2011-11-03 09:56:00,0.83,12471.0,Germany,9.959999999999999,11,2011
558232,22432,WATERING CAN PINK BUNNY,1,2011-06-27 14:30:00,1.95,17841.0,United Kingdom,1.95,6,2011
560453,22024,RAINY LADIES BIRTHDAY CARD,24,2011-07-19 09:52:00,0.42,13209.0,United Kingdom,10.08,7,2011
558911,22193,RED DINER WALL CLOCK,2,2011-07-05 09:23:00,8.5,14189.0,United Kingdom,17.0,7,2011
549705,22431,WATERING CAN BLUE ELEPHANT,2,2011-04-11 14:00:00,1.95,13668.0,United Kingdom,3.9,4,2011
566085,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-09-09 10:12:00,1.65,17841.0,United Kingdom,1.65,9,2011
552244,22971,QUEENS GUARD COFFEE MUG,1,2011-05-06 19:39:00,2.55,12748.0,United Kingdom,2.55,5,2011
545533,85206A,CREAM FELT EASTER EGG BASKET,6,2011-03-03 14:04:00,1.65,12524.0,Germany,9.899999999999999,3,2011
569327,22941,CHRISTMAS LIGHTS 10 REINDEER,4,2011-10-03 12:47:00,8.5,15091.0,United Kingdom,34.0,10,2011
549526,21931,JUMBO STORAGE BAG SUKI,3,2011-04-08 15:49:00,2.08,13630.0,United Kingdom,6.24,4,2011
574513,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,48,2011-11-04 13:31:00,0.29,15291.0,United Kingdom,13.919999999999998,11,2011
540462,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-01-07 12:45:00,4.95,16779.0,United Kingdom,14.850000000000001,1,2011
575908,16238,PARTY TIME PENCIL ERASERS,28,2011-11-11 15:54:00,0.21,13091.0,United Kingdom,5.88,11,2011
544597,22548,HEADS AND TAILS SPORTING FUN,1,2011-02-21 17:42:00,1.25,16014.0,United Kingdom,1.25,2,2011
560451,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-07-19 09:50:00,8.5,14911.0,EIRE,17.0,7,2011
555340,22898,CHILDRENS APRON APPLES DESIGN,3,2011-06-02 11:33:00,1.95,13334.0,United Kingdom,5.85,6,2011
564330,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-08-24 13:57:00,2.95,13411.0,United Kingdom,17.700000000000003,8,2011
563756,22669,RED BABY BUNTING ,5,2011-08-19 11:08:00,2.95,12418.0,Switzerland,14.75,8,2011
556050,48194,DOORMAT HEARTS,2,2011-06-08 13:04:00,7.95,14367.0,United Kingdom,15.9,6,2011
562085,22561,WOODEN SCHOOL COLOURING SET,12,2011-08-02 12:27:00,1.65,15228.0,United Kingdom,19.799999999999997,8,2011
563074,21479,WHITE SKULL HOT WATER BOTTLE ,192,2011-08-11 15:58:00,3.39,12931.0,United Kingdom,650.88,8,2011
546990,22639,SET OF 4 NAPKIN CHARMS HEARTS,6,2011-03-18 12:59:00,2.55,14315.0,United Kingdom,15.299999999999999,3,2011
570467,22204,MILK PAN BLUE POLKADOT,4,2011-10-10 16:06:00,3.75,12607.0,USA,15.0,10,2011
558924,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-07-05 10:07:00,0.85,15785.0,United Kingdom,8.5,7,2011
543812,22285,HANGING HEN ON NEST DECORATION,1,2011-02-13 14:40:00,1.65,17472.0,United Kingdom,1.65,2,2011
545994,22898,CHILDRENS APRON APPLES DESIGN,8,2011-03-08 13:50:00,1.95,12623.0,Germany,15.6,3,2011
558761,21448,12 DAISY PEGS IN WOOD BOX,3,2011-07-03 12:52:00,1.65,15033.0,United Kingdom,4.949999999999999,7,2011
576176,23343,JUMBO BAG VINTAGE CHRISTMAS ,2,2011-11-14 11:04:00,2.08,16936.0,United Kingdom,4.16,11,2011
561105,23315,IVORY REFECTORY CLOCK,2,2011-07-25 11:36:00,9.95,15218.0,United Kingdom,19.9,7,2011
556845,21174,POTTERING IN THE SHED METAL SIGN,48,2011-06-15 11:30:00,1.85,17511.0,United Kingdom,88.80000000000001,6,2011
567478,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-09-20 13:21:00,4.95,12584.0,Italy,19.8,9,2011
574962,22154,ANGEL DECORATION 3 BUTTONS ,96,2011-11-08 10:26:00,0.42,15194.0,United Kingdom,40.32,11,2011
567742,20725,LUNCH BAG RED RETROSPOT,10,2011-09-22 10:47:00,1.65,14261.0,United Kingdom,16.5,9,2011
571283,21876,POTTERING MUG,4,2011-10-16 13:51:00,1.65,16533.0,United Kingdom,6.6,10,2011
567533,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-09-21 09:45:00,0.55,17651.0,United Kingdom,13.200000000000001,9,2011
556245,23203,JUMBO BAG DOILEY PATTERNS,1,2011-06-09 16:10:00,2.08,17841.0,United Kingdom,2.08,6,2011
551170,22492,MINI PAINT SET VINTAGE ,36,2011-04-26 16:40:00,0.65,15145.0,United Kingdom,23.400000000000002,4,2011
555160,21578,WOODLAND DESIGN  COTTON TOTE BAG,60,2011-06-01 09:18:00,2.25,14646.0,Netherlands,135.0,6,2011
557066,22470,HEART OF WICKER LARGE,6,2011-06-16 15:10:00,2.95,17463.0,United Kingdom,17.700000000000003,6,2011
544065,22424,ENAMEL BREAD BIN CREAM,1,2011-02-15 13:52:00,12.75,14346.0,United Kingdom,12.75,2,2011
537057,22977,DOLLY GIRL CHILDRENS EGG CUP,1,2010-12-05 11:49:00,1.25,15351.0,United Kingdom,1.25,12,2010
577729,22586,FELTCRAFT HAIRBAND PINK AND BLUE,12,2011-11-21 12:53:00,0.85,15179.0,United Kingdom,10.2,11,2011
557571,22533,MAGIC DRAWING SLATE BAKE A CAKE ,192,2011-06-21 10:53:00,0.27,12830.0,United Kingdom,51.84,6,2011
571498,23298,SPOTTY BUNTING,10,2011-10-17 15:06:00,4.95,17841.0,United Kingdom,49.5,10,2011
541789,21735,TWO DOOR CURIO CABINET,24,2011-01-21 13:07:00,10.95,14088.0,United Kingdom,262.79999999999995,1,2011
561614,22625,RED KITCHEN SCALES,2,2011-07-28 12:50:00,8.5,13871.0,United Kingdom,17.0,7,2011
555001,84949,SILVER HANGING T-LIGHT HOLDER,18,2011-05-31 08:32:00,1.65,16566.0,United Kingdom,29.7,5,2011
578998,23300,GARDENERS KNEELING PAD CUP OF TEA ,2,2011-11-27 16:05:00,1.65,15436.0,United Kingdom,3.3,11,2011
553390,23151,ZINC SWEETHEART SOAP DISH,1,2011-05-16 16:41:00,2.49,17841.0,United Kingdom,2.49,5,2011
544692,21889,WOODEN BOX OF DOMINOES,12,2011-02-23 09:14:00,1.25,17499.0,United Kingdom,15.0,2,2011
572460,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,2011-10-24 12:54:00,1.95,17001.0,United Kingdom,19.5,10,2011
571292,21864,UNION JACK FLAG PASSPORT COVER ,1,2011-10-16 15:45:00,2.1,15311.0,United Kingdom,2.1,10,2011
551440,15056N,EDWARDIAN PARASOL NATURAL,1,2011-04-28 15:29:00,5.95,15311.0,United Kingdom,5.95,4,2011
570823,23292,SPACEBOY CHILDRENS CUP,8,2011-10-12 12:54:00,1.25,12691.0,France,10.0,10,2011
575607,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,1,2011-11-10 12:37:00,1.63,14096.0,United Kingdom,1.63,11,2011
563844,23075,PARLOUR CERAMIC WALL HOOK,4,2011-08-19 14:04:00,4.15,17725.0,United Kingdom,16.6,8,2011
573391,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,10,2011-10-30 14:57:00,1.65,14911.0,EIRE,16.5,10,2011
553369,23173,REGENCY TEAPOT ROSES ,2,2011-05-16 14:30:00,9.95,15044.0,United Kingdom,19.9,5,2011
558709,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2011-07-01 13:02:00,0.85,17338.0,United Kingdom,10.2,7,2011
540968,72819,CUPID DESIGN SCENTED CANDLES,12,2011-01-12 13:40:00,2.55,17338.0,United Kingdom,30.599999999999998,1,2011
549298,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-04-08 08:20:00,0.55,13015.0,United Kingdom,13.200000000000001,4,2011
577506,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-11-20 12:40:00,4.95,13212.0,United Kingdom,4.95,11,2011
545301,POST,POSTAGE,4,2011-03-01 12:26:00,18.0,12679.0,France,72.0,3,2011
538205,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,2,2010-12-10 11:24:00,0.85,12748.0,United Kingdom,1.7,12,2010
567426,22727,ALARM CLOCK BAKELIKE RED ,8,2011-09-20 11:33:00,3.75,13767.0,United Kingdom,30.0,9,2011
570001,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-10-07 09:10:00,1.69,14427.0,United Kingdom,40.56,10,2011
552614,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-05-10 12:51:00,2.08,14849.0,United Kingdom,20.8,5,2011
547702,84898F,YELLOW FLOWERS FELT HANDBAG KIT,2,2011-03-24 16:45:00,2.1,14911.0,EIRE,4.2,3,2011
572910,23209,LUNCH BAG VINTAGE DOILY ,5,2011-10-26 15:58:00,1.65,15990.0,United Kingdom,8.25,10,2011
539019,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2010-12-15 14:12:00,2.95,17551.0,United Kingdom,11.8,12,2010
572703,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,1,2011-10-25 14:35:00,0.42,16110.0,United Kingdom,0.42,10,2011
545530,23126,FELTCRAFT GIRL AMELIE KIT,4,2011-03-03 13:45:00,4.95,17416.0,United Kingdom,19.8,3,2011
559362,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,12,2011-07-08 08:43:00,1.25,12635.0,Germany,15.0,7,2011
575490,22197,POPCORN HOLDER,100,2011-11-09 17:44:00,0.72,15031.0,United Kingdom,72.0,11,2011
557145,23204,CHARLOTTE BAG APPLES DESIGN,30,2011-06-17 10:43:00,0.85,17139.0,United Kingdom,25.5,6,2011
576014,22694,WICKER STAR ,2,2011-11-13 14:29:00,2.1,17218.0,United Kingdom,4.2,11,2011
551247,22659,LUNCH BOX I LOVE LONDON,12,2011-04-27 11:56:00,1.95,15640.0,United Kingdom,23.4,4,2011
575607,85177,BASKET OF FLOWERS SEWING KIT,1,2011-11-10 12:37:00,1.63,14096.0,United Kingdom,1.63,11,2011
552267,22427,ENAMEL FLOWER JUG CREAM,1,2011-05-08 11:49:00,5.95,15038.0,United Kingdom,5.95,5,2011
564173,23239,SET OF 4 KNICK KNACK TINS POPPIES,6,2011-08-23 14:23:00,4.15,12567.0,France,24.900000000000002,8,2011
577128,22738,RIBBON REEL SNOWY VILLAGE,2,2011-11-17 19:48:00,1.65,14508.0,United Kingdom,3.3,11,2011
568167,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2011-09-25 12:45:00,3.75,15706.0,United Kingdom,15.0,9,2011
547920,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2011-03-28 12:52:00,2.55,14730.0,United Kingdom,7.6499999999999995,3,2011
554465,85099B,JUMBO BAG RED RETROSPOT,10,2011-05-24 12:36:00,2.08,13534.0,United Kingdom,20.8,5,2011
